央视频道,#genre#
非凡商業台,mitv://generationnexxxt.com:19806/1343eb5c766b490198fcf50d4cb7db8d
HKC財經資訊台,mitv://generationnexxxt.com:19806/711bf19921cb40e9abfe365a22baf5a6
國會頻道1,mitv://generationnexxxt.com:19806/732753f0b4c84ce49e8844605921dde4
國會頻道2,mitv://generationnexxxt.com:19806/baca78e9217940d6bd0a492e8514b845
CBSN,mitv://generationnexxxt.com:19806/9418c377b7094db0b625a6ef544120ee
Fox News,mitv://generationnexxxt.com:19806/333d34bd270a495781a0b824e3892478
中視新聞台,mitv://generationnexxxt.com:19806/7434ab53c1cb4605ae1b4652f78da6ce
寰宇新聞台,mitv://generationnexxxt.com:19806/f272540bfcf249eea821a6a300c7deaf
華視新聞,mitv://generationnexxxt.com:19806/1131933872a14e6ca2062d4f69839d7f
NHK新聞資訊台,mitv://generationnexxxt.com:19806/67c6921afe9d407bbdcefbe8fb2f2843
NDTV,mitv://generationnexxxt.com:19806/8800c95a9f2646c0ba82387131e68c2b
ABC Australia,mitv://generationnexxxt.com:19806/cc1efae8ccb149d7bdd86f93effb8032
台視新聞台,mitv://generationnexxxt.com:19806/574f62b007254013a44f5c4891bae1b0
寰宇新聞台灣台,mitv://generationnexxxt.com:19806/760aa17119934452b494674af070e5ff
台視財經台,mitv://generationnexxxt.com:19806/b145245970784c7a94685cec9193e3b5
東森新聞台(備),mitv://generationnexxxt.com:19806/bf43146bbf9c422f82a3ad6f345d2681
鏡新聞,mitv://generationnexxxt.com:19806/642863e030084c4f8e2952e36d998d97
Fox News,mitv://generationnexxxt.com:19806/e532ba3a517f4da0b15b3e918577755a
BBC World News,mitv://generationnexxxt.com:19806/5db529144956418a9ec683ec441430e1
CNN USA,mitv://generationnexxxt.com:19806/dd70c49a722b43f5bc71f28a1cfbf40c
CBC News,mitv://generationnexxxt.com:19806/edd474b2b640413f9e201730002b4c17
MSNBC,mitv://generationnexxxt.com:19806/c43d756d2cce4781a93949df162d0688
CTV News,mitv://generationnexxxt.com:19806/7881fbdced0a440fb1ac41b536f37ec1
Business News Network,mitv://generationnexxxt.com:19806/fa6bf1c01e6242efa24e8f511116c648
CP24,mitv://generationnexxxt.com:19806/12d253662d654727b1f0db9846e7901e
The Weather Network,mitv://generationnexxxt.com:19806/eb039395e6754252bd968f35b9715688
The Weather Channel,mitv://generationnexxxt.com:19806/b667c7b7213b408eac87c7a8aa22d53b
晴天音樂,#genre#
MTV,mitv://generationnexxxt.com:19806/ccaff67a9c8f4695a2a9a360e0f59920
Music Japan TV,mitv://generationnexxxt.com:19806/ddac56639bff4a7d9d2af3b13e853c60
MTV Live,mitv://generationnexxxt.com:19806/fee2d6b0df3547eb9ccfecfa0e3194b6
Mezzo Live,mitv://generationnexxxt.com:19806/cbe8a08565e44ac7bb3fe90437481a2b
CLASSICA 古典樂,mitv://generationnexxxt.com:19806/9f013063df67424e83cb9213b3fa907a
CMusic,mitv://generationnexxxt.com:19806/8bb2b9f9b3724664ab0362b8632f2c47
晴天體育,#genre#
CCTV5,mitv://generationnexxxt.com:19806/5a1f9aabf2b74a50924b481fe5050dae
CCTV5+,mitv://generationnexxxt.com:19806/b4ed16c863d648c894f0a925fb1d9dfa
魅力足球,mitv://generationnexxxt.com:19806/a0df183f293248c2938c8366a9b8020d
五星體育,mitv://generationnexxxt.com:19806/6d234e88572e48bc98e3d87e5f1f546b
廣東體育,mitv://generationnexxxt.com:19806/a95d3e34d016434a86015edf52282c6a
Sky Sports Golf,mitv://generationnexxxt.com:19806/63f07ef000013b39c5447b3f23a167be
Sky Sports Premier League,mitv://generationnexxxt.com:19806/63f084110004fb06c558851116c615e5
Astro Arena,mitv://generationnexxxt.com:19806/846eb450c3064284a5652c98176bddaa
Astro SuperSport,mitv://generationnexxxt.com:19806/f39b829d2dda43a8b766230bc4b40de7
Astro SuperSport 2,mitv://generationnexxxt.com:19806/d00dd391f3904afc8cffc77f28b36a93
Astro SuperSport 3,mitv://generationnexxxt.com:19806/a343172ae28743a78f21a7f3a0c10575
Astro SuperSport 4,mitv://generationnexxxt.com:19806/35070d38b1f140aa95601305d1d5add1
beIN Sports 3,mitv://generationnexxxt.com:19806/3be254fcc1e0454c9da487834a98cc26
WWE,mitv://generationnexxxt.com:19806/9f969ba84c6942f7bb46c8b9e69c99d7
緯來育樂台,mitv://generationnexxxt.com:19806/52df2fda62b94ee387733751cc6e3fe0
緯來體育台,mitv://generationnexxxt.com:19806/1fad13f2ac2948b986d53965fd69e40e
ELEVEN體育1台,mitv://generationnexxxt.com:19806/ab886fac93d2426e9eaac5410975622d
Z頻道,mitv://generationnexxxt.com:19806/ead9fa4c669a4cb180f507f2849f30dc
J Sports 1,mitv://generationnexxxt.com:19806/fbb8af2253f7417bb1b219af3fefc465
J Sports 2,mitv://generationnexxxt.com:19806/141d9b19b5d048ed864a1b111368763f
J Sports 3,mitv://generationnexxxt.com:19806/920fa28c5b814c01a63f884008004ed4
J Sports 4,mitv://generationnexxxt.com:19806/f6e7638f1d014190a58524aee7449797
Skynet Sports HD,mitv://generationnexxxt.com:19806/a331dcf8a3c24a94995d48b97cdc6e3b
Skynet Sports 2,mitv://generationnexxxt.com:19806/fd2939ec7c6442838e1e9c112dccad1e
Skynet Sports 5,mitv://generationnexxxt.com:19806/f8e0aa28d11542d2a16357b217b46dfe
Skynet Sports 6,mitv://generationnexxxt.com:19806/f64ddc044cc34a05947794e39e3c2e56
Fight Sports,mitv://generationnexxxt.com:19806/2dad49e1ade145d7ad3d4b0dfa1e3186
ESPN,mitv://generationnexxxt.com:19806/91bc16ce31b44c84b49df368747aa9a0
HKC 18,mitv://generationnexxxt.com:19806/b69388dcf6574b62844d49c39ee0916b
HKC 603,mitv://generationnexxxt.com:19806/e42a42cdced245b2bb9f534d4da6e8ea
HKC体育台,mitv://generationnexxxt.com:19806/6d1be546b0954041810fdb39b88ee6d3
HKC Sports Plus 1,mitv://generationnexxxt.com:19806/511674f6e58d4636834a9fde5e8f42c0
愛爾達體育1台(備),mitv://generationnexxxt.com:19806/d4ec910053af411d98f3c8a1b7440b51
愛爾達體育2台,mitv://generationnexxxt.com:19806/708e2e3fcb64471e9e4effda9400e1d4
TRACE Sport Stars,mitv://generationnexxxt.com:19806/a66d007ee5a54cbf98e16295016e6c66
博斯高球,mitv://generationnexxxt.com:19806/29adbd2e7c4f4567bc6a384cacd6f303
博斯高球二台,mitv://generationnexxxt.com:19806/a18ffaf0c7bd4f08a39e0d44aab5c8f8
博斯網球台,mitv://generationnexxxt.com:19806/b077a7cb5bf044a7a5e3fb39d9ff4d59
博斯魅力網,mitv://generationnexxxt.com:19806/194bbdeb727a4d59bc0a2b106aa350a7
博斯無限台,mitv://generationnexxxt.com:19806/b5fbd1cbece9461ea65eafbb74e11412
博斯無限二台,mitv://generationnexxxt.com:19806/93ac38d7635b4a8c8a68b1c66af6ead0
SPOTV,mitv://generationnexxxt.com:19806/a6865af7ddbf4f6c96673fe9f85acd91
博斯運動,mitv://generationnexxxt.com:19806/d94abccd16a94417b16aa0259678fa50
ELEVEN體育2台,mitv://generationnexxxt.com:19806/a2b2863d8ff4418abf4f3daec8f9d557
智林體育台,mitv://generationnexxxt.com:19806/5439031ab1a8490a99fc9e8785bf70dc
博斯運動二台,mitv://generationnexxxt.com:19806/bf7c812295624ef3b9ceb07df8ce9090
beIN Sports,mitv://generationnexxxt.com:19806/a0782984f33343b3821a0764e117e283
Eurosport HD,mitv://generationnexxxt.com:19806/9d347884cd594aecab7c65229196108b
Hub Premier 1,mitv://generationnexxxt.com:19806/8b9bd93161b6471593618095a859655c
Astro SuperSport 5,mitv://generationnexxxt.com:19806/a631c68c70c4455097d630a2db7765a0
HKC Sports Plus 3,mitv://generationnexxxt.com:19806/3505ac567db44049b028cc7331e7e9b5
NBA,mitv://generationnexxxt.com:19806/5fe79476730f48b797770d98948a96fe
eGG Network,mitv://generationnexxxt.com:19806/7dedf2a62093493aba1b7148d56bcf1c
CCTV16,mitv://generationnexxxt.com:19806/a403adc60a0a4f8d83d2dbd8b477af39
beIN Sports 2,mitv://generationnexxxt.com:19806/5863d983418a4f95add324bac5abc529
愛爾達體育1台,mitv://generationnexxxt.com:19806/ab5627232c1f4a6ab8919dbf8c54e137
愛爾達體育3台,mitv://generationnexxxt.com:19806/fa354f5e612d44489d06c887bd3c4712
Hub Sports 1,mitv://generationnexxxt.com:19806/20ccd99f63484a90b60d026955b2f83d
Hub Sports 2,mitv://generationnexxxt.com:19806/dd5848284fb74d04a11205633f422e18
Hub Sports 3,mitv://generationnexxxt.com:19806/66c3f2318976434ca456e320b46c824a
Hub Sports 4,mitv://generationnexxxt.com:19806/021d571f58c24ade8d256023d30ab3c7
Hub Sports 5,mitv://generationnexxxt.com:19806/f7115f21c83d46b9a7b0a5347802fcbc
Hub Premier 2,mitv://generationnexxxt.com:19806/4d27d93d3b18436280507020949793ae
Hub Premier 3,mitv://generationnexxxt.com:19806/9c6ac611874445a1b8b74718a09ec82a
Hub Premier 4,mitv://generationnexxxt.com:19806/63c113c5000c33e60c09bddc378b7580	
Hub Premier 5,mitv://generationnexxxt.com:19806/b0151d8580644bcbb1e36ac84a8c294a
Sky Sports F1,mitv://generationnexxxt.com:19806/63f0888a00017106c569fccf18352c5a
Sky Sports Arena,mitv://generationnexxxt.com:19806/63f08b77000b1727c5756d17592451c1
Sky Sports Main Event,mitv://generationnexxxt.com:19806/63f08d980003e7d5c57dbc2b11521bee
Sky Sports Cricket,mitv://generationnexxxt.com:19806/63f08d97000c8256c57dba7503223b8a
Sky Sports Action,mitv://generationnexxxt.com:19806/63f08d970005af7dc57db8b05ac64ff5
晴天知識,#genre#
CCTV9,mitv://generationnexxxt.com:19806/1cc5297b88764073b503a7efaa981c57
國家地理頻道,mitv://generationnexxxt.com:19806/40004801550c4d73bf0e842648a2bb99
探索頻道,mitv://generationnexxxt.com:19806/4725bc4fbd2b427a8ad88690d9192774
TLC旅遊生活,mitv://generationnexxxt.com:19806/cb05ba5285e14626b56172152d561ed5
動物星球,mitv://generationnexxxt.com:19806/7fcba978b6fc471595fbf835581ed146
Nat Geo Wild,mitv://generationnexxxt.com:19806/d60ee06ab72046329f243523cab1f83d
ELTV生活英語台,mitv://generationnexxxt.com:19806/67edd07cebdc4eed8d1d4a33dc859e6b
達文西頻道,mitv://generationnexxxt.com:19806/3413afb908b643fe81ba7397e3f05d2e
國家地理高畫質野生頻道,mitv://generationnexxxt.com:19806/812cb39605054ebeb65e290368e195bf
BBC Earth,mitv://generationnexxxt.com:19806/c1c945b4d9f44595aa7778e5bdbd817a
Discovery Asia,mitv://generationnexxxt.com:19806/5ed9f08f03444d1a87bf7e48eb176477
Discovery科學頻道,mitv://generationnexxxt.com:19806/20fe89b0a6544e4a996536ce41500cbd
DMAX,mitv://generationnexxxt.com:19806/d5df0c99bf6b4d0ca98edf56149b7c21
EVE,mitv://generationnexxxt.com:19806/802e05b18c1440f3be2db7eb68960f5c
滾動力rollor,mitv://generationnexxxt.com:19806/8d88134cd12642568c65f92024167f65
歷史頻道,mitv://generationnexxxt.com:19806/15d19de56d744da289a00b151acbf35a
罪案偵緝頻道,mitv://generationnexxxt.com:19806/74bcbb6b8f204f08be1deb3d96760dd6
BBC Lifestyle,mitv://generationnexxxt.com:19806/2a34c5d25b71453c93138a8030b52762
LUXE TV,mitv://generationnexxxt.com:19806/1276a0feb72546329db0b6c5412198f3
Lifetime,mitv://generationnexxxt.com:19806/abff3c88a2164eefb76ad4491e021504
KLT-靖天國際台,mitv://generationnexxxt.com:19806/5b9ee99dddd64fba897e8d2b1501b8f5
HGTV居家樂活頻道,mitv://generationnexxxt.com:19806/536caff87a01411db023c2f847fdbfd9
Love Nature by 餃子,mitv://generationnexxxt.com:19806/64650fd02605421a8497db74d4f448f1
美食星球,mitv://generationnexxxt.com:19806/7cc1becebceb437988ac8171e89cd57f
亞洲美食頻道,mitv://generationnexxxt.com:19806/794a043076e7418a85dea33c274e4b5f
Food Network,mitv://generationnexxxt.com:19806/4c05780da7d1409b9db37d146e040d71
亞洲旅遊台,mitv://generationnexxxt.com:19806/f42a9878d7db48089b1b581793d4e63e
EYE TV旅遊台,mitv://generationnexxxt.com:19806/b4e558b6ae9f41f688f877429542763d
時尚頻道,mitv://generationnexxxt.com:19806/fa64eea517d049478161ad2e506b1127
TV5MONDE Style 生活時尚,mitv://generationnexxxt.com:19806/02ff007d88464643b6e2fb253483e8eb
Travel Channel,mitv://generationnexxxt.com:19806/ac60893351d74188a27c79e9703aaed7
晴天兒少,#genre#
CCTV14,mitv://generationnexxxt.com:19806/1eff71fc5ebe49ef860eb6e372b7c768
CN卡通頻道,mitv://generationnexxxt.com:19806/57ff4816496d4d86a824fcf45e3ddd0d
星空衛視,mitv://generationnexxxt.com:19806/28fa1e09261f4d85b3417acd2d344b7a
動漫秀場,mitv://generationnexxxt.com:19806/2b3cd0780bc345f2950b4274061548b4
MOMO親子台,mitv://generationnexxxt.com:19806/d4b678b2a3984faebb8a8dc489258c53
Astro小太陽,mitv://generationnexxxt.com:19806/52b80027716a41cd8fc4d95e35981534
Astro Ceria,mitv://generationnexxxt.com:19806/62da64c1a54e4ada814b7e0cd13bd133
Cartoon Network,mitv://generationnexxxt.com:19806/947fb60d2aa84e6c85236b5d9b4a48a3
Nickelodeon,mitv://generationnexxxt.com:19806/f3f96709140845a096f68cd7884217b2
Nick Jr.,mitv://generationnexxxt.com:19806/c5c50ac304014e89b2d5f5c23e864e8e
Boomerang,mitv://generationnexxxt.com:19806/b6e979cfd0b843cbbdc7255c7c6e15df
Animax,mitv://generationnexxxt.com:19806/e8c6f3c97232463d9123b25ca8c7d435
尼克兒童頻道,mitv://generationnexxxt.com:19806/20ccac1f46994ba1ac119f525f2dd82b
靖洋卡通Nice Bingo,mitv://generationnexxxt.com:19806/a3010014ad3d45799f8351377da15420
靖天卡通台,mitv://generationnexxxt.com:19806/2b588185eaaf47b5bad6e35b038ea3bf
達文西頻道,mitv://generationnexxxt.com:19806/3413afb908b643fe81ba7397e3f05d2e
Nick Jr.,mitv://generationnexxxt.com:19806/8d19dcfb7d354928a775d5c6e26d8603
Cbeebies,mitv://generationnexxxt.com:19806/63c02c0504584a208d0776dba1e5a4df
Dreamworks,mitv://generationnexxxt.com:19806/9af953b7051f418798d1a464f46f4334
Hands Up,mitv://generationnexxxt.com:19806/0e6d76a3cdda438c8ac20ecbe1d65417
晴天電影,#genre#
CCTV6,mitv://generationnexxxt.com:19806/295ec37143aa46f89dfc2332ba0b837a
天映頻道,mitv://generationnexxxt.com:19806/81b3a92720664ab28af15cc9b8fdfb7d
天映經典,mitv://generationnexxxt.com:19806/882830b00acf49fe8c056f0a8231427c
tvN Movies HD,mitv://generationnexxxt.com:19806/ae806aaeb4f5487a86dc0d8e371e347b
HKC電影台,mitv://generationnexxxt.com:19806/3ce65bf4b50a422f80589101f467dc09
鳳凰電影台,mitv://generationnexxxt.com:19806/8aada433eafe44b3853c851e2de3b59d
衛視電影台,mitv://generationnexxxt.com:19806/db5bd41d67bb40d6b12bcb3d28295d20
東森電影台,mitv://generationnexxxt.com:19806/73851b582e524868a51099b0fba550da
緯來電影台,mitv://generationnexxxt.com:19806/2756bc617ca7420eb94d59da863f96bd
龍祥電影,mitv://generationnexxxt.com:19806/304303b21a904fd9a71e3bf39ac02d43
HBO,mitv://generationnexxxt.com:19806/4828740a7f4740b98005bb93283957ea
東森洋片台,mitv://generationnexxxt.com:19806/be0fbc82af0445008d0fa51d1163f00f
AXN,mitv://generationnexxxt.com:19806/210f00afd75c4d5c9000387262260617
好萊塢電影台,mitv://generationnexxxt.com:19806/3f5886e16cdd475687ba43322f5b2d27
CINEMAX,mitv://generationnexxxt.com:19806/df732aa6176c4bd58bdc3717b084659b
緯來育樂台,mitv://generationnexxxt.com:19806/52df2fda62b94ee387733751cc6e3fe0
HBO強檔鉅獻,mitv://generationnexxxt.com:19806/7abe506274d0439e9dcd6c411f663e46
HBO原創鉅獻,mitv://generationnexxxt.com:19806/8b3d44f4686d41adba17df9fcc3269e1
美亞電影台HD,mitv://generationnexxxt.com:19806/0dbdaf5c0e3f414abf614ed174b34d67
龍華電影,mitv://generationnexxxt.com:19806/bbae566b599a4bba8a1bc4cd19f0636b
星衛HD電影台,mitv://generationnexxxt.com:19806/8746f6c5cbe242cdb415d05202ef5e2d
靖天映畫,mitv://generationnexxxt.com:19806/8ffb8e28760541f79c7605677bbfd77a
靖天電影台,mitv://generationnexxxt.com:19806/df9893e6ca70430492818337732a939f
WARNER TV,mitv://generationnexxxt.com:19806/a599c22e9c87466aadc00a7b48b8b3d1
Star Movies HD,mitv://generationnexxxt.com:19806/40297df912b948d3a58dfc2f9344b2e6
AMC最愛電影,mitv://generationnexxxt.com:19806/f4f7a4d25bef4125aa934e5f9d35080e
HBO Family,mitv://generationnexxxt.com:19806/dd04c17d0d674582be3126a5815dba0d
CatchPlay電影台,mitv://generationnexxxt.com:19806/dab053f4de9d431d8a84b9b1ec569b9a
CinemaWorld,mitv://generationnexxxt.com:19806/fe370077b603437ca268fa53b98be19a
壹電視電影台,mitv://generationnexxxt.com:19806/2505ebef01a44e6d8e0facd68e5168e3
采昌影劇台,mitv://generationnexxxt.com:19806/57773c6d0dfc4d58ab9c31ad82fa22bf
BOO,mitv://generationnexxxt.com:19806/e5cf9e018c51415c806816cc278b4016
Thrill,mitv://generationnexxxt.com:19806/b4239fb001c84d2795ba74f0bd98c460
功夫台(華語),mitv://generationnexxxt.com:19806/f8f26da4003e4e72807afad2a6704145
HITS Movies,mitv://generationnexxxt.com:19806/fddb1a6e51dc408ba808b3eb40d464a5
SHOWCASE MOVIES,mitv://generationnexxxt.com:19806/9f6fbac553be4181bf395037ebac6d42
影迷數位電影台,mitv://generationnexxxt.com:19806/594e01406ca142bd8f37cb2a9753b540
美亞電影台(粵語),mitv://generationnexxxt.com:19806/c68673888d4440dca87649d461e02824
CHC動作電影,mitv://generationnexxxt.com:19806/8c7fdd07a3864289b64f11d5869f32fe
Star Movies Gold,mitv://generationnexxxt.com:19806/11ae4e09aa5f4030b3c6bc650bf57653
CHC高清电影,mitv://generationnexxxt.com:19806/f85814b0589f400493bf1113a81ed56b
CHC家庭影院,mitv://generationnexxxt.com:19806/f73346c7d67840ab876efef4b8d5f848
晴天戲劇,#genre#
東森戲劇台,mitv://generationnexxxt.com:19806/2756400680874b58872902a07a4f7957
八大戲劇台,mitv://generationnexxxt.com:19806/071cfb761aed45e988e5ab452007aa90
緯來戲劇台,mitv://generationnexxxt.com:19806/3856d896a0c4434aa17959dba66f2818
三立戲劇台,mitv://generationnexxxt.com:19806/ee6f8fc830dd4d0e89e686901fa48acb
龍華戲劇,mitv://generationnexxxt.com:19806/5b1c92f70b2b43f1bfe6c1556e795392
靖天戲劇台,mitv://generationnexxxt.com:19806/c99d5f8f1ac34acc937809e9fe4ce1a3
靖洋戲劇台,mitv://generationnexxxt.com:19806/78590f326ddd4a009bb1f5182b5a7d4b
EYE TV戲劇台,mitv://generationnexxxt.com:19806/b0d0436974e04fb7b9c8448bb399b8bc
愛爾達影劇台,mitv://generationnexxxt.com:19806/f5d3d98c56a94e879822cae0ec653bea
Hub娛家,mitv://generationnexxxt.com:19806/9da78ef42f5342aba73069241ee4fd78
亞洲劇台,mitv://generationnexxxt.com:19806/75e18867a78d4f42bb5b5153c81bb401



